id,date,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twentyone,twentytwo,twentythree,twentyfour
6005,2015/11/8,0,0,0,0,0,0,36,197,295,430,756,823,850,956,958,945,828,761,653,405,287,87,0,0
6006,2001/3/7,0,0,0,0,0,0,23,200,366,495,556,695,749,802,803,797,728,616,541,450,235,102,0,0
6007,2002/5/7,0,0,0,0,0,0,118,207,308,402,507,593,711,854,979,743,668,583,501,342,281,175,0,0
6008,2022/5/28,0,0,0,0,0,0,2,151,210,382,484,683,737,747,823,738,694,501,414,230,157,23,0,0
6009,2023/1/10,0,0,0,0,0,0,33,222,274,436,495,612,711,746,917,734,705,512,456,276,236,113,0,0
6010,2019/2/16,0,0,0,0,0,0,21,171,275,361,486,590,714,874,968,841,625,589,439,330,269,90,0,0
6011,2008/11/10,0,0,0,0,0,0,52,331,363,503,550,656,739,824,836,822,679,644,532,432,360,81,0,0
6012,2004/8/5,0,0,0,0,0,0,196,295,348,419,520,631,786,971,980,831,695,612,438,398,310,221,0,0
6013,2019/8/29,0,0,0,0,0,0,25,84,199,326,391,475,633,728,906,643,550,452,375,208,180,42,0,0
6014,2002/6/24,0,0,0,0,0,0,36,202,263,317,460,550,630,786,860,660,551,539,405,285,240,172,0,0
6015,2020/2/12,0,0,0,0,0,0,74,351,409,561,780,832,944,947,992,946,848,811,770,515,378,338,0,0
6016,2012/4/23,0,0,0,0,0,0,66,79,212,281,484,632,745,969,986,862,735,577,318,226,166,67,0,0
6017,2018/7/17,0,0,0,0,0,0,67,245,305,393,440,744,778,893,940,886,777,666,425,378,290,71,0,0
6018,2023/11/13,0,0,0,0,0,0,50,104,141,170,277,461,662,955,984,779,518,350,234,160,126,100,0,0
6019,2005/6/9,0,0,0,0,0,0,46,219,476,632,721,750,831,926,982,836,825,725,709,578,256,111,0,0
6020,2017/9/15,0,0,0,0,0,0,11,132,429,446,488,683,732,868,901,773,686,641,474,440,341,87,0,0
6021,2001/1/10,0,0,0,0,0,0,67,523,530,612,705,761,882,956,960,953,831,736,679,590,530,96,0,0
6022,2007/6/27,0,0,0,0,0,0,1,73,156,287,635,765,896,971,993,942,827,665,381,179,155,65,0,0
6023,2022/10/1,0,0,0,0,0,0,9,137,306,582,651,828,852,915,959,865,840,750,624,451,192,103,0,0
6024,2006/3/3,0,0,0,0,0,0,169,207,249,327,467,557,658,726,888,686,642,492,431,309,238,201,0,0
6025,2024/3/30,0,0,0,0,0,0,66,168,331,413,536,618,866,941,969,917,629,617,484,390,283,113,0,0
6026,2012/10/13,0,0,0,0,0,0,40,198,259,332,366,610,734,870,885,813,694,604,357,274,209,186,0,0
6027,2015/2/17,0,0,0,0,0,0,9,175,363,458,654,816,826,877,956,854,817,672,462,451,180,146,0,0
6028,2015/6/23,0,0,0,0,0,0,42,70,293,315,351,440,549,969,988,550,527,380,350,306,122,52,0,0
6029,2016/11/14,0,0,0,0,0,0,10,70,132,314,505,666,735,817,940,782,701,598,338,223,72,52,0,0
6030,2001/3/30,0,0,0,0,0,0,43,161,225,357,410,508,634,687,781,677,626,459,365,309,199,154,0,0
6031,2023/6/17,0,0,0,0,0,0,103,261,341,438,562,777,904,910,992,910,786,634,541,351,311,220,0,0
6032,2003/11/28,0,0,0,0,0,0,4,24,167,367,533,633,810,988,993,976,810,603,436,197,63,14,0,0
6033,2001/7/5,0,0,0,0,0,0,68,134,170,254,349,410,660,819,861,772,448,355,330,209,144,71,0,0
6034,2000/12/19,0,0,0,0,0,0,11,365,425,466,550,674,729,797,913,787,675,631,466,463,409,316,0,0
6035,2012/6/1,0,0,0,0,0,0,12,168,288,459,550,746,825,869,898,864,769,551,527,458,225,168,0,0
6036,2016/10/7,0,0,0,0,0,0,38,234,455,486,553,572,805,927,973,920,768,563,540,459,338,100,0,0
6037,2009/2/3,0,0,0,0,0,0,60,169,309,396,448,614,768,849,905,794,748,580,427,335,259,73,0,0
6038,2020/11/24,0,0,0,0,0,0,54,159,228,476,548,691,756,844,916,761,725,596,534,346,207,139,0,0
6039,2010/8/12,0,0,0,0,0,0,5,259,305,379,567,774,805,967,993,814,800,640,460,308,300,102,0,0
6040,2005/5/29,0,0,0,0,0,0,56,291,321,363,442,637,701,748,802,726,645,551,366,358,298,168,0,0
6041,2023/6/23,0,0,0,0,0,0,21,110,241,434,548,584,638,888,916,875,590,563,522,433,134,75,0,0
6042,2007/10/11,0,0,0,0,0,0,8,139,285,358,412,425,561,690,707,576,501,419,392,335,168,102,0,0
6043,2012/3/28,0,0,0,0,0,0,28,111,239,440,683,824,877,928,977,890,847,772,451,386,202,64,0,0
6044,2000/3/9,0,0,0,0,0,0,44,158,220,380,461,555,643,744,804,670,641,491,449,297,175,81,0,0
6045,2003/2/8,0,0,0,0,0,0,34,66,116,318,453,616,835,980,993,841,749,519,376,200,73,35,0,0
6046,2016/1/12,0,0,0,0,0,0,6,155,260,434,550,695,860,964,990,921,728,661,493,343,179,139,0,0
6047,2022/5/8,0,0,0,0,0,0,304,452,511,548,694,815,847,963,987,875,829,725,566,536,455,403,0,0
6048,2005/4/15,0,0,0,0,0,0,29,140,221,316,426,618,762,863,873,801,690,517,392,273,148,130,0,0
6049,2010/7/23,0,0,0,0,0,0,14,182,238,291,307,420,533,837,878,573,525,410,301,253,230,18,0,0
6050,2005/11/23,0,0,0,0,0,0,4,55,539,665,713,730,845,902,984,886,747,724,674,625,345,31,0,0
6051,2004/3/27,0,0,0,0,0,0,30,212,400,405,598,651,696,941,992,729,656,634,566,402,281,75,0,0
6052,2024/3/3,0,0,0,0,0,0,9,156,216,409,449,545,713,945,994,757,631,494,433,374,180,130,0,0
6053,2001/2/27,0,0,0,0,0,0,23,156,245,311,354,484,790,853,910,853,677,412,324,269,221,52,0,0
6054,2020/7/17,0,0,0,0,0,0,61,212,313,457,533,753,877,932,982,888,866,645,484,413,282,204,0,0
6055,2000/1/26,0,0,0,0,0,0,0,41,216,297,442,692,895,945,976,904,760,586,333,274,138,9,0,0
6056,2022/6/21,0,0,0,0,0,0,71,404,489,561,651,768,801,967,992,845,772,765,647,539,411,305,0,0
6057,2006/2/1,0,0,0,0,0,0,12,27,212,320,327,408,648,983,990,763,617,339,321,212,146,24,0,0
6058,2017/3/31,0,0,0,0,0,0,4,89,181,337,501,610,654,800,955,769,643,545,460,196,95,54,0,0
6059,2010/3/12,0,0,0,0,0,0,5,127,356,432,659,706,821,894,964,843,739,701,492,384,153,101,0,0
6060,2019/4/8,0,0,0,0,0,0,129,194,359,489,556,737,922,952,968,951,744,656,548,409,285,162,0,0
6061,2018/2/2,0,0,0,0,0,0,196,275,376,480,516,565,692,903,987,892,650,542,513,449,328,209,0,0
6062,2006/10/5,0,0,0,0,0,0,80,257,332,410,428,477,829,972,998,915,700,452,414,377,279,187,0,0
6063,2012/11/29,0,0,0,0,0,0,165,313,316,392,433,487,695,795,985,707,560,440,393,388,315,274,0,0
6064,2010/5/26,0,0,0,0,0,0,38,232,243,430,523,612,820,912,977,823,723,599,502,342,238,125,0,0
6065,2016/3/3,0,0,0,0,0,0,90,101,279,306,471,540,580,687,916,593,543,489,323,303,230,92,0,0
6066,2022/9/12,0,0,0,0,0,0,71,363,494,656,705,776,844,901,905,858,818,720,677,496,490,224,0,0
6067,2002/5/28,0,0,0,0,0,0,8,206,317,479,550,760,897,935,988,933,825,551,482,450,302,98,0,0
6068,2018/9/30,0,0,0,0,0,0,17,60,175,431,517,818,874,981,993,926,846,753,447,393,163,50,0,0
6069,2001/6/23,0,0,0,0,0,0,45,169,483,499,617,783,878,953,984,927,801,662,565,484,171,152,0,0
6070,2020/11/29,0,0,0,0,0,0,7,43,109,227,419,592,834,891,929,840,791,491,328,174,99,27,0,0
6071,2014/12/20,0,0,0,0,0,0,3,201,307,526,574,832,903,963,976,942,845,669,561,519,249,163,0,0
6072,2005/12/5,0,0,0,0,0,0,33,236,325,388,667,743,853,964,978,946,800,682,624,328,261,113,0,0
6073,2015/8/19,0,0,0,0,0,0,8,267,538,786,809,827,879,963,977,944,873,819,802,593,440,150,0,0
6074,2011/12/2,0,0,0,0,0,0,7,66,224,416,556,642,805,943,943,906,662,568,554,262,209,32,0,0
6075,2013/12/13,0,0,0,0,0,0,6,180,324,352,491,523,765,850,985,813,754,504,430,350,292,80,0,0
6076,2002/7/5,0,0,0,0,0,0,136,225,569,603,633,716,770,927,933,866,723,691,610,571,364,196,0,0
6077,2002/12/20,0,0,0,0,0,0,47,213,301,361,431,668,787,849,909,789,698,576,414,353,220,89,0,0
6078,2014/1/15,0,0,0,0,0,0,114,219,291,331,427,753,849,943,978,855,760,467,410,313,236,119,0,0
6079,2011/4/11,0,0,0,0,0,0,80,280,364,416,546,614,828,909,917,884,689,596,517,384,284,173,0,0
6080,2007/3/4,0,0,0,0,0,0,89,148,490,532,580,642,742,812,929,800,653,621,574,495,417,139,0,0
6081,2010/12/11,0,0,0,0,0,0,85,320,349,434,515,564,805,857,959,818,614,539,471,408,332,108,0,0
6082,2008/1/15,0,0,0,0,0,0,97,210,242,307,613,653,726,818,871,754,710,651,539,244,237,109,0,0
6083,2014/8/8,0,0,0,0,0,0,55,313,425,469,499,583,881,990,1000,929,669,554,495,425,372,260,0,0
6084,2019/3/29,0,0,0,0,0,0,110,135,290,429,589,647,789,969,990,938,747,609,577,321,259,118,0,0
6085,2002/1/26,0,0,0,0,0,0,55,182,385,463,568,630,772,952,977,891,680,573,555,415,298,97,0,0
6086,2022/12/31,0,0,0,0,0,0,32,154,359,440,519,608,684,763,833,746,665,556,452,366,287,129,0,0
6087,2019/1/5,0,0,0,0,0,0,120,413,447,565,760,818,856,898,899,883,824,816,576,493,444,189,0,0
6088,2019/2/4,0,0,0,0,0,0,75,161,185,224,349,411,538,735,788,571,449,364,253,202,178,132,0,0
6089,2019/10/8,0,0,0,0,0,0,97,162,302,340,363,552,649,970,998,688,589,458,342,315,175,109,0,0
6090,2002/12/9,0,0,0,0,0,0,348,481,526,750,830,840,916,972,988,968,881,832,819,648,488,429,0,0
6091,2000/12/16,0,0,0,0,0,0,86,210,333,547,575,675,815,861,883,838,767,624,559,461,289,99,0,0
6092,2015/11/8,0,0,0,0,0,0,41,139,176,329,412,449,662,949,972,874,476,433,405,266,153,93,0,0
6093,2006/4/13,0,0,0,0,0,0,25,109,260,428,607,722,814,918,945,850,739,675,599,263,165,97,0,0
6094,2017/6/30,0,0,0,0,0,0,9,223,439,592,652,759,800,882,891,835,777,670,642,542,280,204,0,0
6095,2008/2/11,0,0,0,0,0,0,8,146,316,341,430,535,696,826,1000,699,647,454,385,320,249,70,0,0
6096,2015/7/26,0,0,0,0,0,0,119,146,214,375,499,619,695,729,780,702,664,540,469,345,162,135,0,0
6097,2003/11/5,0,0,0,0,0,0,12,174,233,267,422,552,755,943,953,924,599,441,332,243,195,131,0,0
6098,2018/8/3,0,0,0,0,0,0,104,165,192,209,475,593,702,827,916,732,621,589,330,205,178,165,0,0
6099,2007/10/12,0,0,0,0,0,0,91,200,486,572,672,749,800,872,905,860,767,722,581,534,292,124,0,0
6100,2015/1/28,0,0,0,0,0,0,80,118,231,278,402,453,551,581,683,555,538,438,378,267,165,116,0,0
6101,2011/1/25,0,0,0,0,0,0,78,136,194,255,321,481,616,700,952,623,501,365,270,203,178,131,0,0
6102,2001/11/29,0,0,0,0,0,0,7,22,83,213,248,460,637,736,947,717,539,368,226,100,34,15,0,0
6103,2006/12/8,0,0,0,0,0,0,253,305,452,511,570,727,789,947,958,914,737,641,535,453,348,254,0,0
6104,2013/1/1,0,0,0,0,0,0,12,128,204,217,307,591,739,928,938,802,617,514,296,213,159,31,0,0
6105,2007/10/8,0,0,0,0,0,0,37,172,264,389,656,687,726,751,756,733,712,662,425,279,199,80,0,0
6106,2018/11/13,0,0,0,0,0,0,2,231,246,305,550,725,808,936,958,921,770,605,542,279,237,124,0,0
6107,2007/10/19,0,0,0,0,0,0,46,81,142,208,379,465,730,768,870,763,720,421,238,165,86,65,0,0
6108,2009/4/1,0,0,0,0,0,0,30,48,152,230,570,676,859,967,993,867,792,584,505,185,137,44,0,0
6109,2007/5/9,0,0,0,0,0,0,42,285,428,496,534,614,744,834,954,758,728,594,501,443,293,215,0,0
6110,2011/10/15,0,0,0,0,0,0,121,394,546,589,667,718,825,921,973,876,821,696,602,587,428,345,0,0
6111,2003/12/4,0,0,0,0,0,0,10,220,353,376,438,843,899,979,982,960,866,650,409,363,277,191,0,0
6112,2009/8/15,0,0,0,0,0,0,5,269,400,505,689,736,759,911,961,818,756,710,557,411,303,213,0,0
6113,2016/6/16,0,0,0,0,0,0,19,32,105,198,631,686,790,846,903,804,756,640,395,149,84,21,0,0
6114,2019/9/15,0,0,0,0,0,0,23,113,473,527,642,714,800,955,955,838,758,649,571,493,413,94,0,0
6115,2022/2/7,0,0,0,0,0,0,0,16,281,293,559,676,722,812,898,728,689,615,301,292,133,15,0,0
6116,2016/6/26,0,0,0,0,0,0,34,116,232,310,449,534,580,675,874,582,557,516,374,304,155,95,0,0
6117,2015/3/11,0,0,0,0,0,0,113,184,266,309,379,570,941,994,998,993,776,479,340,288,246,134,0,0
6118,2003/1/24,0,0,0,0,0,0,246,395,494,577,621,664,670,827,916,720,668,653,613,549,417,257,0,0
6119,2015/12/8,0,0,0,0,0,0,92,210,372,450,514,608,667,775,847,693,620,581,513,435,285,116,0,0
6120,2014/9/14,0,0,0,0,0,0,18,62,174,380,439,551,728,950,966,767,590,513,418,276,73,47,0,0
6121,2005/1/28,0,0,0,0,0,0,34,123,185,231,560,593,695,823,836,818,610,575,556,186,128,72,0,0
6122,2016/3/13,0,0,0,0,0,0,41,288,370,538,647,696,769,815,922,778,754,666,541,442,312,269,0,0
6123,2000/2/17,0,0,0,0,0,0,61,216,279,377,713,756,868,901,973,881,776,741,659,294,267,116,0,0
6124,2023/6/4,0,0,0,0,0,0,174,326,389,581,737,841,962,996,1000,972,889,762,687,458,365,241,0,0
6125,2021/11/13,0,0,0,0,0,0,29,85,103,205,500,600,778,813,835,779,751,539,280,121,95,70,0,0
6126,2009/10/20,0,0,0,0,0,0,58,191,390,521,712,821,892,946,958,935,890,768,525,467,322,79,0,0
6127,2000/4/5,0,0,0,0,0,0,17,104,317,374,656,664,704,880,953,748,683,662,503,350,132,103,0,0
6128,2004/8/2,0,0,0,0,0,0,7,163,292,404,531,726,798,858,955,858,754,635,509,389,226,67,0,0
6129,2009/10/23,0,0,0,0,0,0,34,142,205,238,330,578,677,749,759,680,650,488,239,225,171,78,0,0
6130,2022/8/5,0,0,0,0,0,0,61,228,366,403,552,757,949,966,984,959,869,589,413,368,334,157,0,0
6131,2001/1/27,0,0,0,0,0,0,59,204,321,400,536,574,861,957,992,952,609,564,451,343,218,59,0,0
6132,2006/7/25,0,0,0,0,0,0,168,377,409,433,452,517,671,696,879,678,534,507,444,415,393,223,0,0
6133,2002/4/13,0,0,0,0,0,0,30,98,268,402,455,518,840,871,877,841,605,492,420,335,143,94,0,0
6134,2007/6/13,0,0,0,0,0,0,16,135,361,436,566,682,777,983,985,932,763,682,459,429,260,37,0,0
6135,2008/2/11,0,0,0,0,0,0,7,104,355,579,608,700,770,890,913,838,739,652,604,539,214,30,0,0
6136,2006/4/12,0,0,0,0,0,0,31,315,422,504,542,574,724,739,750,726,597,548,523,438,372,59,0,0
6137,2023/10/21,0,0,0,0,0,0,55,210,312,461,718,750,783,930,961,852,779,738,526,355,257,163,0,0
6138,2005/3/11,0,0,0,0,0,0,55,120,179,285,330,399,598,869,930,730,542,386,305,243,125,114,0,0
6139,2019/5/28,0,0,0,0,0,0,113,134,172,379,526,712,764,915,917,891,756,699,501,187,141,117,0,0
6140,2018/7/20,0,0,0,0,0,0,0,78,190,224,297,378,516,819,990,763,488,345,258,201,146,72,0,0
6141,2004/3/3,0,0,0,0,0,0,29,122,392,459,584,642,685,785,871,766,681,594,520,432,238,30,0,0
6142,2000/7/27,0,0,0,0,0,0,33,141,172,340,439,520,552,857,997,749,545,441,369,285,152,120,0,0
6143,2023/3/14,0,0,0,0,0,0,2,40,211,295,347,372,446,662,779,554,388,350,295,234,170,38,0,0
6144,2010/1/11,0,0,0,0,0,0,59,139,295,353,406,489,568,664,759,614,495,452,354,295,243,61,0,0
6145,2010/1/4,0,0,0,0,0,0,26,197,304,425,537,683,800,926,966,824,695,544,461,418,277,113,0,0
6146,2005/12/24,0,0,0,0,0,0,23,285,310,428,488,684,751,970,988,968,702,589,447,315,293,70,0,0
6147,2010/6/23,0,0,0,0,0,0,14,118,252,275,432,481,698,831,955,779,601,459,330,257,251,50,0,0
6148,2004/3/27,0,0,0,0,0,0,65,184,297,487,583,792,829,926,974,895,825,764,532,314,252,160,0,0
6149,2001/4/13,0,0,0,0,0,0,36,235,331,421,633,671,871,939,971,899,848,669,505,333,327,69,0,0
6150,2017/3/12,0,0,0,0,0,0,56,191,260,374,395,500,573,819,898,587,550,456,374,334,251,132,0,0
6151,2023/6/21,0,0,0,0,0,0,5,123,454,668,694,883,925,992,998,944,892,742,686,557,267,101,0,0
6152,2006/5/18,0,0,0,0,0,0,9,145,254,592,826,891,938,977,978,945,904,850,732,348,151,55,0,0
6153,2000/8/30,0,0,0,0,0,0,59,496,604,633,709,802,915,979,994,919,906,774,671,631,527,463,0,0
6154,2010/2/7,0,0,0,0,0,0,15,37,336,413,415,515,613,911,990,683,527,463,415,346,136,36,0,0
6155,2014/3/23,0,0,0,0,0,0,97,207,429,453,608,666,721,888,980,843,705,666,589,430,278,153,0,0
6156,2010/9/18,0,0,0,0,0,0,28,350,459,491,653,668,756,975,992,815,728,662,550,463,434,88,0,0
6157,2003/3/12,0,0,0,0,0,0,17,186,285,356,548,671,690,788,865,741,675,630,492,342,272,141,0,0
6158,2016/6/4,0,0,0,0,0,0,0,67,93,434,605,829,885,905,960,893,831,617,451,117,79,24,0,0
6159,2020/9/19,0,0,0,0,0,0,41,129,419,427,654,684,744,905,940,801,717,677,570,420,288,103,0,0
6160,2018/11/20,0,0,0,0,0,0,28,120,245,393,613,710,781,858,996,809,717,636,612,285,174,81,0,0
6161,2008/5/17,0,0,0,0,0,0,18,57,223,277,427,727,913,949,952,922,812,439,364,260,181,55,0,0
6162,2023/2/20,0,0,0,0,0,0,35,109,156,344,676,711,865,935,993,887,842,693,485,327,115,94,0,0
6163,2009/4/10,0,0,0,0,0,0,17,270,430,525,626,647,771,824,978,806,683,629,551,460,371,193,0,0
6164,2006/6/14,0,0,0,0,0,0,46,78,152,220,387,466,551,687,860,572,545,392,336,202,118,76,0,0
6165,2006/10/11,0,0,0,0,0,0,37,73,298,326,496,634,759,865,942,769,738,535,361,303,271,58,0,0
6166,2005/7/5,0,0,0,0,0,0,21,62,119,419,556,585,707,817,880,795,682,571,449,399,92,51,0,0
6167,2000/12/12,0,0,0,0,0,0,45,146,445,460,552,665,875,927,962,910,679,598,549,450,366,66,0,0
6168,2024/4/11,0,0,0,0,0,0,85,99,238,334,485,636,698,808,875,705,644,628,342,303,156,90,0,0
6169,2024/4/11,0,0,0,0,0,0,32,240,348,453,534,575,616,829,831,627,598,545,518,438,326,117,0,0
6170,2007/7/9,0,0,0,0,0,0,66,104,230,358,479,689,718,891,905,798,693,550,400,304,216,74,0,0
6171,2002/1/21,0,0,0,0,0,0,55,144,176,235,395,582,780,860,865,849,775,567,288,218,156,95,0,0
6172,2012/11/24,0,0,0,0,0,0,98,271,361,505,630,675,736,849,892,817,732,651,542,495,287,257,0,0
6173,2006/6/5,0,0,0,0,0,0,194,307,473,622,653,711,779,794,994,784,768,707,644,616,316,294,0,0
6174,2017/10/29,0,0,0,0,0,0,41,179,371,423,492,665,747,876,993,832,727,608,459,398,301,141,0,0
6175,2001/6/13,0,0,0,0,0,0,24,53,131,208,477,599,626,651,818,640,611,592,451,184,65,35,0,0
6176,2011/1/16,0,0,0,0,0,0,15,35,97,170,253,390,497,899,971,667,428,319,171,120,71,27,0,0
6177,2001/7/10,0,0,0,0,0,0,76,90,143,236,419,458,626,939,993,653,548,422,339,175,98,87,0,0
6178,2014/8/26,0,0,0,0,0,0,45,153,348,680,731,787,827,955,967,949,795,785,716,439,236,145,0,0
6179,2016/2/15,0,0,0,0,0,0,59,179,219,393,422,597,641,727,963,651,615,451,416,392,185,59,0,0
6180,2006/10/18,0,0,0,0,0,0,19,194,227,387,465,551,750,790,890,775,555,496,417,362,225,68,0,0
6181,2008/1/23,0,0,0,0,0,0,19,118,124,381,466,612,771,900,991,785,691,504,436,218,121,80,0,0
6182,2002/1/5,0,0,0,0,0,0,85,121,460,521,687,742,773,831,837,811,766,702,526,517,376,86,0,0
6183,2018/6/4,0,0,0,0,0,0,19,54,205,456,641,700,726,970,987,917,704,673,506,265,160,19,0,0
6184,2015/12/16,0,0,0,0,0,0,70,105,461,542,740,762,862,901,973,880,838,742,637,488,378,83,0,0
6185,2003/10/26,0,0,0,0,0,0,22,226,329,474,564,648,751,825,889,796,675,604,557,392,265,78,0,0
6186,2015/12/17,0,0,0,0,0,0,59,156,169,340,605,720,753,909,961,784,721,705,520,193,164,91,0,0
6187,2004/7/21,0,0,0,0,0,0,65,220,519,569,687,790,839,914,974,848,794,691,610,557,294,179,0,0
6188,2005/3/1,0,0,0,0,0,0,65,102,343,563,688,760,801,920,956,850,781,709,570,467,174,74,0,0
6189,2002/8/6,0,0,0,0,0,0,149,223,254,363,485,625,785,844,877,843,686,594,453,272,253,219,0,0
6190,2002/3/22,0,0,0,0,0,0,15,133,221,414,588,705,750,844,934,795,735,629,500,298,177,90,0,0
6191,2000/7/6,0,0,0,0,0,0,54,205,317,359,435,704,832,946,947,837,775,441,403,323,217,150,0,0
6192,2002/6/24,0,0,0,0,0,0,7,45,211,472,578,719,779,872,975,812,761,607,490,360,67,22,0,0
6193,2011/2/28,0,0,0,0,0,0,41,105,346,559,697,807,889,949,968,942,874,720,609,505,187,83,0,0
6194,2004/2/7,0,0,0,0,0,0,140,247,354,415,635,669,726,955,963,776,682,655,556,391,261,152,0,0
6195,2019/8/12,0,0,0,0,0,0,80,236,359,485,502,585,645,862,968,832,644,536,501,467,264,129,0,0
6196,2002/7/19,0,0,0,0,0,0,32,132,319,353,436,581,838,906,948,891,744,574,364,322,276,87,0,0
6197,2006/2/1,0,0,0,0,0,0,162,212,343,390,474,541,699,966,986,805,650,506,450,357,290,170,0,0
6198,2019/4/12,0,0,0,0,0,0,47,132,441,579,739,803,874,954,979,928,870,761,680,510,412,93,0,0
6199,2023/8/20,0,0,0,0,0,0,10,143,199,367,511,564,665,808,847,728,590,513,367,347,164,56,0,0
6200,2007/9/21,0,0,0,0,0,0,55,167,268,320,472,759,894,933,944,924,802,562,429,314,171,146,0,0
6201,2002/10/31,0,0,0,0,0,0,114,301,545,573,740,803,965,991,998,972,857,763,593,573,331,268,0,0
6202,2003/3/30,0,0,0,0,0,0,231,269,347,420,602,664,830,880,914,851,784,654,575,390,273,249,0,0
6203,2020/8/31,0,0,0,0,0,0,135,299,614,689,815,893,910,965,968,916,909,876,734,635,470,202,0,0
6204,2001/8/25,0,0,0,0,0,0,22,148,181,286,498,642,788,815,974,804,786,578,419,281,175,42,0,0
6205,2022/4/9,0,0,0,0,0,0,162,263,359,434,616,702,851,951,980,907,782,620,585,431,294,171,0,0
6206,2003/7/28,0,0,0,0,0,0,64,311,361,610,674,764,835,865,962,856,776,681,667,570,355,189,0,0
6207,2017/11/10,0,0,0,0,0,0,27,159,262,516,553,687,752,904,995,819,687,660,552,293,188,46,0,0
6208,2021/3/5,0,0,0,0,0,0,6,124,224,315,545,696,770,933,936,816,761,580,443,234,188,123,0,0
6209,2013/6/16,0,0,0,0,0,0,143,210,331,387,470,590,901,911,978,909,821,530,448,348,260,162,0,0
6210,2003/9/29,0,0,0,0,0,0,8,82,387,510,600,686,782,801,864,794,698,666,533,387,217,65,0,0
6211,2012/6/22,0,0,0,0,0,0,35,80,261,393,486,614,763,952,975,912,692,592,444,281,208,37,0,0
6212,2004/9/28,0,0,0,0,0,0,80,206,428,532,697,810,865,932,951,866,835,772,571,448,360,118,0,0
6213,2016/12/5,0,0,0,0,0,0,209,309,322,396,525,651,835,970,992,908,674,629,443,387,311,306,0,0
6214,2021/4/12,0,0,0,0,0,0,8,341,572,731,751,828,846,941,983,934,830,763,750,707,369,208,0,0
6215,2007/12/29,0,0,0,0,0,0,23,167,178,440,532,588,732,770,899,746,705,549,446,233,171,58,0,0
6216,2022/7/28,0,0,0,0,0,0,23,174,312,473,498,566,802,969,971,830,790,557,491,347,281,102,0,0
6217,2021/3/30,0,0,0,0,0,0,23,65,213,336,586,703,827,921,940,913,728,689,403,332,166,30,0,0
6218,2019/7/30,0,0,0,0,0,0,37,253,377,386,450,658,859,995,998,981,783,623,425,383,260,243,0,0
6219,2020/7/26,0,0,0,0,0,0,62,98,364,394,456,621,675,844,966,807,653,491,424,381,275,75,0,0
6220,2019/10/29,0,0,0,0,0,0,304,371,406,474,723,762,920,988,994,961,841,756,615,471,384,353,0,0
6221,2017/6/20,0,0,0,0,0,0,20,94,383,523,616,655,771,930,986,886,690,633,579,492,162,48,0,0
6222,2007/2/5,0,0,0,0,0,0,146,203,471,646,686,713,879,949,970,887,809,694,648,529,450,201,0,0
6223,2021/11/9,0,0,0,0,0,0,35,118,181,496,588,818,857,936,941,858,819,590,529,248,146,80,0,0
6224,2003/10/26,0,0,0,0,0,0,222,261,407,499,707,764,779,940,978,895,773,725,652,419,281,224,0,0
6225,2011/10/31,0,0,0,0,0,0,77,336,403,494,546,638,745,826,953,814,658,609,507,492,339,310,0,0
6226,2004/3/31,0,0,0,0,0,0,61,167,361,499,530,588,716,849,957,771,699,539,505,394,339,122,0,0
6227,2011/1/13,0,0,0,0,0,0,9,75,161,399,563,578,735,774,938,760,707,563,412,235,102,69,0,0
6228,2001/5/29,0,0,0,0,0,0,230,312,334,382,529,570,678,793,898,693,611,541,413,375,318,281,0,0
6229,2018/8/17,0,0,0,0,0,0,29,109,158,295,446,584,784,797,863,792,654,525,352,183,153,62,0,0
6230,2020/5/14,0,0,0,0,0,0,153,225,345,454,606,690,753,794,893,787,728,673,550,388,248,164,0,0
6231,2008/9/5,0,0,0,0,0,0,7,72,75,195,392,463,517,576,668,536,492,414,200,106,74,54,0,0
6232,2005/4/25,0,0,0,0,0,0,91,295,453,530,556,832,944,953,976,946,866,619,540,523,445,281,0,0
6233,2006/11/19,0,0,0,0,0,0,139,226,372,645,727,771,863,977,996,906,859,749,712,447,244,182,0,0
6234,2004/9/19,0,0,0,0,0,0,24,62,170,326,413,644,764,919,921,817,724,631,412,237,66,29,0,0
6235,2014/12/26,0,0,0,0,0,0,26,194,297,428,669,819,833,932,966,845,833,758,571,354,239,75,0,0
6236,2007/6/18,0,0,0,0,0,0,121,350,472,526,594,660,799,970,979,906,712,649,548,495,443,241,0,0
6237,2019/3/15,0,0,0,0,0,0,74,313,354,442,593,795,852,973,986,920,837,769,502,391,330,275,0,0
6238,2019/1/13,0,0,0,0,0,0,13,60,93,183,466,607,960,992,997,977,681,532,354,113,74,44,0,0
6239,2005/12/2,0,0,0,0,0,0,33,175,293,444,529,667,762,835,917,778,676,584,511,384,185,96,0,0
6240,2022/6/13,0,0,0,0,0,0,98,135,305,449,549,828,842,924,996,924,828,793,469,429,262,128,0,0
6241,2007/4/22,0,0,0,0,0,0,127,253,305,379,591,678,806,844,896,839,717,675,421,369,261,215,0,0
6242,2015/5/14,0,0,0,0,0,0,73,92,112,143,239,529,723,829,878,777,665,325,146,121,106,82,0,0
6243,2004/10/23,0,0,0,0,0,0,228,398,504,531,550,624,720,824,946,812,642,611,536,513,413,340,0,0
